replica,indicador
17,False
17,False
17,False
17,False
17,False
17,True
17,True
17,False
17,True
17,True
17,False
17,True
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,True
17,True
17,True
17,False
17,False
17,True
17,False
17,False
17,True
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,True
17,True
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,False
17,True
17,False
17,True
17,False
17,False
17,False
17,False
17,True
17,True
17,True
17,True
17,True
17,True
17,True
17,False
17,True
17,True
17,False
17,False
17,True
17,True
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,True
17,False
17,False
17,False
17,False
17,True
17,False
17,False
17,False
17,False
17,False
17,True
17,False
17,False
17,False
17,False
17,True
17,True
18,True
18,False
18,False
18,False
18,True
18,True
18,True
18,False
18,True
18,False
18,True
18,False
18,True
18,True
18,True
18,False
18,False
18,False
18,True
18,False
18,True
18,False
18,False
18,False
18,True
18,True
18,True
18,False
18,False
18,False
18,True
18,True
18,True
18,False
18,False
18,True
18,False
18,False
18,False
18,True
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,True
18,False
18,True
18,False
18,True
18,False
18,False
18,True
18,False
18,False
18,True
18,False
18,False
18,True
18,False
18,True
18,True
18,False
18,True
18,False
18,True
18,False
18,True
18,False
18,True
18,False
18,True
18,False
18,False
18,False
18,True
18,False
18,False
18,False
18,True
18,True
18,False
18,True
18,True
18,True
18,False
18,True
18,False
18,False
18,True
18,True
18,True
18,True
18,False
18,False
18,False
18,True
18,False
18,True
18,True
18,True
18,False
18,True
18,True
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,False
18,True
18,True
18,False
18,False
18,True
18,False
18,False
18,True
18,False
18,True
18,False
18,True
18,False
18,False
18,True
18,False
18,False
18,False
18,True
18,False
18,False
18,False
18,False
18,False
18,True
18,False
18,False
18,True
18,False
18,True
18,False
18,False
18,False
18,False
18,False
18,False
18,True
18,True
18,True
18,False
18,False
18,True
18,False
18,False
18,True
18,True
18,False
18,False
18,True
18,False
18,False
18,False
18,True
19,True
19,True
19,True
19,False
19,True
19,False
19,True
19,False
19,True
19,True
19,True
19,True
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,True
19,False
19,False
19,True
19,True
19,False
19,False
19,True
19,False
19,True
19,True
19,True
19,False
19,False
19,False
19,True
19,True
19,True
19,False
19,False
19,True
19,False
19,False
19,True
19,False
19,True
19,False
19,True
19,False
19,False
19,True
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,True
19,True
19,True
19,True
19,False
19,False
19,False
19,True
19,True
19,False
19,False
19,False
19,False
19,False
19,True
19,True
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,True
19,True
19,True
19,False
19,True
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,True
19,False
19,True
19,False
19,True
19,False
19,False
19,True
19,False
19,False
19,False
19,True
19,False
19,False
19,False
19,False
19,False
19,False
19,False
19,True
19,False
19,True
19,True
19,True
19,True
20,True
20,False
20,False
20,False
20,True
20,True
20,False
20,False
20,False
20,True
20,True
20,False
20,True
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,True
20,True
20,False
20,True
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,True
20,False
20,False
20,False
20,False
20,True
20,True
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,True
20,True
20,True
20,True
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,True
20,False
20,True
20,True
20,True
20,False
20,True
20,False
20,False
20,False
20,False
20,True
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,True
20,True
20,True
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,True
20,False
20,False
20,False
20,True
20,False
20,False
20,True
20,False
20,True
20,False
20,True
20,True
20,False
20,False
20,False
20,False
20,False
20,True
20,True
20,False
20,False
20,True
20,False
20,False
20,False
20,True
20,True
20,False
20,False
20,True
20,True
20,False
20,False
20,True
20,True
20,False
20,False
20,True
20,False
20,True
20,False
20,True
20,False
20,False
20,False
20,True
20,True
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,False
20,False
20,False
20,False
20,False
20,False
20,True
20,False
20,True
20,True
20,False
20,False
20,True
20,True
20,True
21,True
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,True
21,True
21,True
21,False
21,True
21,True
21,False
21,True
21,False
21,False
21,True
21,True
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,True
21,True
21,False
21,True
21,False
21,False
21,False
21,True
21,True
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,True
21,False
21,True
21,True
21,True
21,True
21,False
21,True
21,True
21,True
21,True
21,False
21,False
21,False
21,True
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,True
21,True
21,True
21,False
21,False
21,True
21,True
21,False
21,False
21,True
21,True
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,True
21,False
21,True
21,True
21,True
21,False
21,False
21,False
21,True
21,True
21,False
21,True
21,True
21,False
21,False
21,True
21,False
21,False
21,False
21,True
21,True
21,True
21,True
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,True
21,False
21,False
21,True
21,True
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,False
21,True
21,True
21,False
21,False
21,True
21,False
21,False
21,True
21,False
21,False
21,True
21,True
21,False
21,False
21,False
21,False
21,False
21,True
21,False
21,False
21,True
21,False
21,True
21,True
22,True
22,False
22,False
22,True
22,True
22,False
22,True
22,False
22,True
22,True
22,False
22,False
22,False
22,False
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,True
22,False
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,True
22,True
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,True
22,True
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,False
22,True
22,False
22,False
22,True
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,False
22,False
22,True
22,True
22,False
22,False
22,False
22,True
22,True
22,True
22,False
22,False
22,True
22,True
22,False
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,True
22,True
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,False
22,True
22,False
22,True
22,False
22,True
22,False
22,False
22,True
22,False
22,False
22,True
22,False
22,True
22,True
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,True
22,False
22,True
22,True
22,False
22,False
22,False
22,False
22,True
22,False
22,False
22,False
22,False
22,False
22,False
22,False
22,False
22,False
22,True
22,True
22,True
22,False
22,False
22,True
22,True
23,True
23,False
23,True
23,False
23,False
23,True
23,False
23,True
23,False
23,False
23,True
23,False
23,True
23,True
23,True
23,False
23,True
23,True
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,False
23,True
23,False
23,False
23,True
23,False
23,False
23,False
23,True
23,True
23,False
23,False
23,False
23,True
23,True
23,False
23,False
23,True
23,True
23,True
23,False
23,False
23,False
23,False
23,True
23,False
23,False
23,False
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,False
23,True
23,False
23,True
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,False
23,True
23,False
23,True
23,False
23,False
23,True
23,True
23,False
23,True
23,False
23,False
23,False
23,True
23,True
23,True
23,False
23,True
23,True
23,True
23,False
23,False
23,True
23,False
23,False
23,False
23,True
23,True
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,False
23,False
23,True
23,False
23,False
23,False
23,True
23,True
23,False
23,False
23,False
23,True
23,False
23,False
23,False
23,True
23,True
23,False
23,True
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,True
23,True
23,True
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,False
23,True
23,False
23,True
23,False
23,True
23,False
23,False
23,True
23,False
23,False
23,False
23,False
23,False
23,True
23,True
23,True
24,True
24,False
24,False
24,False
24,False
24,True
24,True
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,True
24,True
24,False
24,True
24,False
24,True
24,False
24,True
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,True
24,False
24,True
24,True
24,False
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,True
24,False
24,False
24,True
24,True
24,False
24,True
24,True
24,True
24,False
24,False
24,True
24,False
24,True
24,False
24,False
24,False
24,True
24,True
24,False
24,False
24,False
24,False
24,False
24,True
24,False
24,False
24,False
24,True
24,False
24,False
24,True
24,False
24,True
24,True
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,False
24,True
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,False
24,False
24,True
24,False
24,True
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,True
24,True
24,True
24,False
24,True
24,True
24,False
24,False
24,True
24,False
24,False
24,True
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,True
24,False
24,True
24,False
24,False
24,True
24,False
24,True
24,False
24,False
24,False
24,False
24,False
24,False
24,False
24,True
24,False
24,False
24,False
24,True
24,False
24,True
24,True
24,True
24,True
24,False
24,True
24,False
24,True
24,False
24,False
24,False
24,False
24,True
24,True
24,True
24,False
24,True
24,True
24,True
24,True
24,True
25,True
25,False
25,False
25,False
25,True
25,False
25,False
25,True
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,False
25,False
25,False
25,True
25,False
25,False
25,True
25,True
25,False
25,False
25,False
25,True
25,False
25,True
25,True
25,False
25,False
25,False
25,True
25,True
25,False
25,True
25,False
25,True
25,False
25,True
25,True
25,False
25,True
25,False
25,True
25,False
25,False
25,True
25,False
25,True
25,False
25,False
25,False
25,False
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,False
25,True
25,False
25,True
25,False
25,False
25,False
25,True
25,False
25,False
25,True
25,True
25,False
25,True
25,False
25,True
25,False
25,False
25,False
25,False
25,True
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,True
25,True
25,False
25,False
25,False
25,True
25,True
25,False
25,False
25,False
25,False
25,True
25,True
25,False
25,True
25,False
25,False
25,True
25,False
25,False
25,False
25,True
25,False
25,False
25,False
25,False
25,True
25,False
25,True
25,False
25,True
25,False
25,True
25,False
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,False
25,False
25,False
25,False
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,False
25,False
25,True
25,True
25,False
25,True
25,True
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,False
25,True
25,True
25,True
25,True
25,False
25,False
25,False
25,True
25,True
25,True
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,True
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,True
26,False
26,True
26,False
26,True
26,True
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,False
26,True
26,True
26,False
26,False
26,False
26,False
26,True
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,True
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,True
26,True
26,True
26,False
26,True
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,True
26,True
26,True
26,False
26,False
26,True
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,False
26,False
26,True
26,True
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,True
26,False
26,False
26,True
26,True
26,False
26,True
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,True
26,True
26,False
26,False
26,False
26,False
26,True
26,True
26,False
26,False
26,False
26,True
26,False
26,False
26,True
26,True
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,False
26,True
26,False
26,False
26,False
26,False
26,False
26,True
26,True
26,True
26,True
26,True
27,True
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,True
27,True
27,False
27,True
27,True
27,True
27,False
27,False
27,False
27,True
27,False
27,True
27,True
27,False
27,False
27,True
27,True
27,False
27,True
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,True
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,True
27,False
27,True
27,False
27,True
27,True
27,True
27,True
27,False
27,False
27,False
27,True
27,True
27,True
27,False
27,False
27,False
27,True
27,False
27,False
27,True
27,True
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,True
27,True
27,False
27,True
27,False
27,False
27,False
27,True
27,True
27,False
27,False
27,True
27,False
27,True
27,False
27,True
27,True
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,True
27,False
27,True
27,True
27,True
27,False
27,False
27,False
27,True
27,False
27,True
27,False
27,False
27,False
27,False
27,True
27,False
27,False
27,False
27,False
27,False
27,False
27,True
27,True
27,True
27,False
27,False
27,True
27,False
27,False
27,True
27,False
27,False
27,False
27,True
27,False
27,False
27,True
27,True
27,True
27,True
27,True
28,True
28,False
28,False
28,True
28,False
28,False
28,False
28,True
28,False
28,False
28,True
28,True
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,True
28,True
28,True
28,False
28,False
28,True
28,True
28,True
28,True
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,True
28,True
28,True
28,True
28,False
28,True
28,True
28,True
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,True
28,False
28,True
28,False
28,False
28,True
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,True
28,False
28,True
28,True
28,True
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,True
28,True
28,False
28,True
28,True
28,False
28,True
28,True
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,True
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,True
28,True
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,False
28,True
28,False
28,True
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,True
28,True
28,False
28,True
28,False
28,True
28,True
28,False
28,False
28,False
28,True
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,False
28,True
28,True
28,True
28,False
28,False
28,False
28,False
28,True
28,False
28,False
28,True
28,False
28,True
28,True
29,True
29,True
29,False
29,False
29,False
29,True
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,True
29,False
29,False
29,True
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,True
29,True
29,False
29,True
29,True
29,False
29,True
29,True
29,True
29,True
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,True
29,True
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,True
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,True
29,False
29,True
29,True
29,False
29,False
29,True
29,False
29,True
29,True
29,True
29,True
29,False
29,False
29,True
29,True
29,False
29,False
29,True
29,False
29,True
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,True
29,True
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,True
29,False
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,True
29,True
29,True
29,False
29,False
29,False
29,True
29,True
29,True
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,False
29,True
29,True
29,True
29,True
29,True
29,True
29,False
29,False
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,False
29,True
29,False
29,True
29,False
29,True
29,False
29,False
29,True
29,False
29,True
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,True
29,False
29,False
29,True
29,False
29,False
29,False
29,False
29,True
29,True
29,True
29,True
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,True
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,True
30,True
30,False
30,False
30,True
30,False
30,True
30,False
30,False
30,False
30,True
30,False
30,False
30,True
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,True
30,False
30,False
30,False
30,True
30,False
30,True
30,True
30,True
30,True
30,False
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,True
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,True
30,False
30,True
30,False
30,False
30,True
30,True
30,True
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,False
30,False
30,True
30,True
30,False
30,False
30,False
30,False
30,True
30,False
30,True
30,False
30,True
30,True
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,False
30,True
30,False
30,True
30,False
30,True
30,True
30,False
30,False
30,False
30,True
30,True
30,False
30,False
30,True
30,True
30,True
30,True
30,False
30,False
30,True
30,False
30,False
30,False
30,True
30,True
30,False
30,False
30,True
30,True
30,True
30,True
30,False
30,False
30,True
30,False
30,False
30,True
30,False
30,False
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,False
30,False
30,False
30,True
30,True
30,False
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,True
30,True
30,False
30,False
30,False
30,False
30,False
30,False
30,True
30,False
30,True
30,False
30,False
30,True
30,False
30,True
30,False
30,True
30,True
30,False
30,False
30,True
30,True
31,True
31,False
31,True
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,True
31,True
31,True
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,True
31,True
31,True
31,False
31,False
31,True
31,False
31,False
31,True
31,False
31,False
31,True
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,True
31,True
31,False
31,True
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,True
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,True
31,False
31,False
31,True
31,False
31,True
31,False
31,False
31,True
31,True
31,False
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,True
31,False
31,False
31,True
31,False
31,True
31,False
31,False
31,True
31,False
31,True
31,True
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,True
31,True
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,True
31,False
31,True
31,True
31,False
31,True
31,False
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,True
31,False
31,True
31,True
31,False
31,False
31,False
31,False
31,False
31,False
31,False
31,True
31,False
31,True
31,False
31,True
31,True
31,False
32,True
32,True
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,True
32,False
32,True
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,True
32,True
32,False
32,False
32,True
32,False
32,False
32,True
32,False
32,False
32,False
32,True
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,True
32,True
32,True
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,True
32,True
32,False
32,False
32,False
32,True
32,True
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,True
32,False
32,False
32,False
32,False
32,False
32,True
32,True
32,False
32,True
32,False
32,True
32,True
32,True
32,True
32,True
32,False
32,False
32,False
32,True
32,False
32,True
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,True
32,False
32,True
32,True
32,True
32,False
32,False
32,False
32,True
32,True
32,False
32,True
32,True
32,True
32,False
32,True
32,False
32,True
32,False
32,False
32,True
32,False
32,False
32,False
32,True
32,False
32,True
32,True
32,False
32,True
32,False
32,True
32,False
32,False
32,True
32,False
32,False
32,True
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,True
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,True
32,True
32,True
32,False
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,False
32,True
32,False
32,False
32,True
32,False
32,True
32,True
33,True
33,False
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,True
33,True
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,True
33,False
33,False
33,False
33,False
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,True
33,False
33,True
33,False
33,False
33,False
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,False
33,True
33,True
33,False
33,True
33,True
33,True
33,False
33,True
33,True
33,False
33,True
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,True
33,True
33,True
33,False
33,False
33,True
33,False
33,True
33,False
33,False
33,False
33,True
33,True
33,True
33,False
33,True
33,True
33,False
33,False
33,False
33,True
33,False
33,False
33,True
33,False
33,False
33,True
33,True
33,True
33,False
33,False
33,True
33,True
33,True
33,True
33,False
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,False
33,False
33,False
33,False
33,True
33,True
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,True
33,False
33,False
33,False
33,False
33,True
33,True
33,False
33,True
33,False
33,False
33,True
33,True
34,True
34,False
34,False
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,False
34,True
34,True
34,False
34,False
34,False
34,False
34,False
34,False
34,True
34,False
34,True
34,False
34,False
34,True
34,False
34,False
34,True
34,False
34,True
34,False
34,False
34,False
34,False
34,True
34,True
34,True
34,True
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,True
34,True
34,True
34,False
34,False
34,False
34,False
34,False
34,False
34,True
34,False
34,True
34,False
34,True
34,True
34,False
34,False
34,True
34,False
34,False
34,True
34,True
34,False
34,False
34,False
34,True
34,True
34,False
34,True
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,False
34,False
34,True
34,False
34,False
34,False
34,True
34,True
