replica,service_times
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
17,180
18,0
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
18,180
19,0
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
19,180
20,0
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
20,180
21,0
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
21,180
22,0
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
22,180
23,0
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
23,180
24,0
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
24,180
25,0
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
25,180
26,0
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
26,180
27,0
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
27,180
28,0
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
28,180
29,0
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
29,180
30,0
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
30,180
31,0
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
31,180
32,0
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
32,180
33,0
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
33,180
34,0
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
