tiempo_s,u_rel
53799,0.35081967213114756
53800,0.35081967213114756
53801,0.35081967213114756
53802,0.35081967213114756
53803,0.35081967213114756
53804,0.35081967213114756
53805,0.35081967213114756
53806,0.35081967213114756
53807,0.35081967213114756
53808,0.35081967213114756
53809,0.35081967213114756
53810,0.35081967213114756
53811,0.35081967213114756
53812,0.35081967213114756
53813,0.35081967213114756
53814,0.35081967213114756
53815,0.35081967213114756
53816,0.35081967213114756
53817,0.35081967213114756
53818,0.35081967213114756
53819,0.35081967213114756
53820,0.35081967213114756
53821,0.35081967213114756
53822,0.35081967213114756
53823,0.35081967213114756
53824,0.35081967213114756
53825,0.35081967213114756
53826,0.35081967213114756
53827,0.35081967213114756
53828,0.35081967213114756
53829,0.35081967213114756
53830,0.35081967213114756
53831,0.35081967213114756
53832,0.35081967213114756
53833,0.35081967213114756
53834,0.35081967213114756
53835,0.35081967213114756
53836,0.35081967213114756
53837,0.35081967213114756
53838,0.35081967213114756
53839,0.35081967213114756
53840,0.35081967213114756
53841,0.35081967213114756
53842,0.35081967213114756
53843,0.35081967213114756
53844,0.35081967213114756
53845,0.35081967213114756
53846,0.35081967213114756
53847,0.35081967213114756
53848,0.35081967213114756
53849,0.35081967213114756
53850,0.35081967213114756
53851,0.35081967213114756
53852,0.35081967213114756
53853,0.35081967213114756
53854,0.35081967213114756
53855,0.35081967213114756
53856,0.35081967213114756
53857,0.35081967213114756
53858,0.35081967213114756
53859,0.35081967213114756
53860,0.35081967213114756
53861,0.35081967213114756
53862,0.35081967213114756
53863,0.35081967213114756
53864,0.35081967213114756
53865,0.35081967213114756
53866,0.35081967213114756
53867,0.35081967213114756
53868,0.35081967213114756
53869,0.35081967213114756
53870,0.35081967213114756
53871,0.35081967213114756
53872,0.35081967213114756
53873,0.35081967213114756
53874,0.35081967213114756
53875,0.35081967213114756
53876,0.35081967213114756
53877,0.35081967213114756
53878,0.35081967213114756
53879,0.35081967213114756
53880,0.35081967213114756
53881,0.35081967213114756
53882,0.35081967213114756
53883,0.35081967213114756
53884,0.35081967213114756
53885,0.35081967213114756
53886,0.35081967213114756
53887,0.35081967213114756
53888,0.35081967213114756
53889,0.35081967213114756
53890,0.35081967213114756
53891,0.35081967213114756
53892,0.35081967213114756
53893,0.35081967213114756
53894,0.35081967213114756
53895,0.35081967213114756
53896,0.35081967213114756
53897,0.35081967213114756
53898,0.35081967213114756
53899,0.35081967213114756
53900,0.35081967213114756
53901,0.35081967213114756
53902,0.35081967213114756
53903,0.35081967213114756
53904,0.35081967213114756
53905,0.35081967213114756
53906,0.35081967213114756
53907,0.35081967213114756
53908,0.35081967213114756
53909,0.35081967213114756
53910,0.35081967213114756
53911,0.35081967213114756
53912,0.35081967213114756
53913,0.35081967213114756
53914,0.35081967213114756
53915,0.35081967213114756
53916,0.35081967213114756
53917,0.35081967213114756
53918,0.35081967213114756
53919,0.35081967213114756
53920,0.35081967213114756
53921,0.35081967213114756
53922,0.35081967213114756
53923,0.35081967213114756
53924,0.35081967213114756
53925,0.35081967213114756
53926,0.35081967213114756
53927,0.35081967213114756
53928,0.35081967213114756
53929,0.35081967213114756
53930,0.35081967213114756
53931,0.35081967213114756
53932,0.35081967213114756
53933,0.35081967213114756
53934,0.35081967213114756
53935,0.35081967213114756
53936,0.35081967213114756
53937,0.35081967213114756
53938,0.35081967213114756
53939,0.35081967213114756
53940,0.35081967213114756
53941,0.35081967213114756
53942,0.35081967213114756
53943,0.35081967213114756
53944,0.35081967213114756
53945,0.35081967213114756
53946,0.35081967213114756
53947,0.35081967213114756
53948,0.35081967213114756
53949,0.35081967213114756
53950,0.35081967213114756
53951,0.35081967213114756
53952,0.35081967213114756
53953,0.35081967213114756
53954,0.35081967213114756
53955,0.35081967213114756
53956,0.35081967213114756
53957,0.35081967213114756
53958,0.35081967213114756
53959,0.35081967213114756
53960,0.35081967213114756
53961,0.35081967213114756
53962,0.35081967213114756
53963,0.35081967213114756
53964,0.35081967213114756
53965,0.35081967213114756
53966,0.35081967213114756
53967,0.35081967213114756
53968,0.35081967213114756
53969,0.35081967213114756
53970,0.35081967213114756
53971,0.35081967213114756
53972,0.35081967213114756
53973,0.35081967213114756
53974,0.35081967213114756
53975,0.35081967213114756
53976,0.35081967213114756
53977,0.35081967213114756
53978,0.35081967213114756
53979,0.35081967213114756
53980,0.35081967213114756
53981,0.35081967213114756
53982,0.35081967213114756
53983,0.35081967213114756
53984,0.35081967213114756
53985,0.35081967213114756
53986,0.35081967213114756
53987,0.35081967213114756
53988,0.35081967213114756
53989,0.35081967213114756
53990,0.35081967213114756
53991,0.35081967213114756
53992,0.35081967213114756
53993,0.35081967213114756
53994,0.35081967213114756
53995,0.35081967213114756
53996,0.35081967213114756
53997,0.35081967213114756
53998,0.35081967213114756
53999,0.35081967213114756
54000,0.35081967213114756
54001,0.35081967213114756
54002,0.35081967213114756
54003,0.35081967213114756
54004,0.35081967213114756
54005,0.35081967213114756
54006,0.35081967213114756
54007,0.35081967213114756
54008,0.35081967213114756
54009,0.35081967213114756
54010,0.35081967213114756
54011,0.35081967213114756
54012,0.35081967213114756
54013,0.35081967213114756
54014,0.35081967213114756
54015,0.35081967213114756
54016,0.35081967213114756
54017,0.35081967213114756
54018,0.35081967213114756
54019,0.35081967213114756
54020,0.35081967213114756
54021,0.35081967213114756
54022,0.35081967213114756
54023,0.35081967213114756
54024,0.35081967213114756
54025,0.35081967213114756
54026,0.35081967213114756
54027,0.35081967213114756
54028,0.35081967213114756
54029,0.35081967213114756
54030,0.35081967213114756
54031,0.35081967213114756
54032,0.35081967213114756
54033,0.35081967213114756
54034,0.35081967213114756
54035,0.35737704918032787
54036,0.35737704918032787
54037,0.35737704918032787
54038,0.35737704918032787
54039,0.35737704918032787
54040,0.35737704918032787
54041,0.35737704918032787
54042,0.35737704918032787
54043,0.35737704918032787
54044,0.35737704918032787
54045,0.35737704918032787
54046,0.35737704918032787
54047,0.35737704918032787
54048,0.35737704918032787
54049,0.35737704918032787
54050,0.35737704918032787
54051,0.35737704918032787
54052,0.35737704918032787
54053,0.35737704918032787
54054,0.35737704918032787
54055,0.35737704918032787
54056,0.35737704918032787
54057,0.35737704918032787
54058,0.35737704918032787
54059,0.35737704918032787
54060,0.35737704918032787
54061,0.35737704918032787
54062,0.35737704918032787
54063,0.35737704918032787
54064,0.35737704918032787
54065,0.35737704918032787
54066,0.35737704918032787
54067,0.35737704918032787
54068,0.35737704918032787
54069,0.35737704918032787
54070,0.35737704918032787
54071,0.35737704918032787
54072,0.35737704918032787
54073,0.35737704918032787
54074,0.35737704918032787
54075,0.35737704918032787
54076,0.35737704918032787
54077,0.35737704918032787
54078,0.35737704918032787
54079,0.35737704918032787
54080,0.35737704918032787
54081,0.35737704918032787
54082,0.35737704918032787
54083,0.35737704918032787
54084,0.35737704918032787
54085,0.35737704918032787
54086,0.35737704918032787
54087,0.35737704918032787
54088,0.35737704918032787
54089,0.35737704918032787
54090,0.35737704918032787
54091,0.35737704918032787
54092,0.35737704918032787
54093,0.35737704918032787
54094,0.35737704918032787
54095,0.35737704918032787
54096,0.35737704918032787
54097,0.35737704918032787
54098,0.35737704918032787
54099,0.35737704918032787
54100,0.35737704918032787
54101,0.35737704918032787
54102,0.35737704918032787
54103,0.35737704918032787
54104,0.35737704918032787
54105,0.35737704918032787
54106,0.35737704918032787
54107,0.35737704918032787
54108,0.35737704918032787
54109,0.35737704918032787
54110,0.35737704918032787
54111,0.35737704918032787
54112,0.35737704918032787
54113,0.35737704918032787
54114,0.35737704918032787
54115,0.35737704918032787
54116,0.35737704918032787
54117,0.35737704918032787
54118,0.35737704918032787
54119,0.35737704918032787
54120,0.35737704918032787
54121,0.35737704918032787
54122,0.35737704918032787
54123,0.35737704918032787
54124,0.35737704918032787
54125,0.35737704918032787
54126,0.35737704918032787
54127,0.35737704918032787
54128,0.35737704918032787
54129,0.35737704918032787
54130,0.35737704918032787
54131,0.35737704918032787
54132,0.35737704918032787
54133,0.35737704918032787
54134,0.35737704918032787
54135,0.35737704918032787
54136,0.35737704918032787
54137,0.35737704918032787
54138,0.35737704918032787
54139,0.35737704918032787
54140,0.35737704918032787
54141,0.35737704918032787
54142,0.35737704918032787
54143,0.35737704918032787
54144,0.35737704918032787
54145,0.35737704918032787
54146,0.35737704918032787
54147,0.35737704918032787
54148,0.35737704918032787
54149,0.35737704918032787
54150,0.35737704918032787
54151,0.35737704918032787
54152,0.35737704918032787
54153,0.35737704918032787
54154,0.35737704918032787
54155,0.35737704918032787
54156,0.35737704918032787
54157,0.35737704918032787
54158,0.35737704918032787
54159,0.35737704918032787
54160,0.35737704918032787
54161,0.35737704918032787
54162,0.35737704918032787
54163,0.35737704918032787
54164,0.35737704918032787
54165,0.35737704918032787
54166,0.35737704918032787
54167,0.35737704918032787
54168,0.35737704918032787
54169,0.35737704918032787
54170,0.35737704918032787
54171,0.35737704918032787
54172,0.35737704918032787
54173,0.35737704918032787
54174,0.35737704918032787
54175,0.35737704918032787
54176,0.35737704918032787
54177,0.35737704918032787
54178,0.35737704918032787
54179,0.35737704918032787
54180,0.35737704918032787
54181,0.35737704918032787
54182,0.35737704918032787
54183,0.35737704918032787
54184,0.35737704918032787
54185,0.35737704918032787
54186,0.35737704918032787
54187,0.35737704918032787
54188,0.35737704918032787
54189,0.35737704918032787
54190,0.35737704918032787
54191,0.35737704918032787
54192,0.35737704918032787
54193,0.35737704918032787
54194,0.35737704918032787
54195,0.35737704918032787
54196,0.35737704918032787
54197,0.35737704918032787
54198,0.35737704918032787
54199,0.35737704918032787
54200,0.35737704918032787
54201,0.35737704918032787
54202,0.35737704918032787
54203,0.35737704918032787
54204,0.35737704918032787
54205,0.35737704918032787
54206,0.35737704918032787
54207,0.35737704918032787
54208,0.35737704918032787
54209,0.35737704918032787
54210,0.35737704918032787
54211,0.35737704918032787
54212,0.35737704918032787
54213,0.35737704918032787
54214,0.35737704918032787
54215,0.35737704918032787
54216,0.35737704918032787
54217,0.35737704918032787
54218,0.35737704918032787
54219,0.35737704918032787
54220,0.35737704918032787
54221,0.35737704918032787
54222,0.35737704918032787
54223,0.35737704918032787
54224,0.35737704918032787
54225,0.35737704918032787
54226,0.35737704918032787
54227,0.35737704918032787
54228,0.35737704918032787
54229,0.35737704918032787
54230,0.35737704918032787
54231,0.35737704918032787
54232,0.35737704918032787
54233,0.35737704918032787
54234,0.35737704918032787
54235,0.35737704918032787
54236,0.35737704918032787
54237,0.35737704918032787
54238,0.35737704918032787
54239,0.35737704918032787
54240,0.35737704918032787
54241,0.35737704918032787
54242,0.35737704918032787
54243,0.35737704918032787
54244,0.35737704918032787
54245,0.35737704918032787
54246,0.35737704918032787
54247,0.35737704918032787
54248,0.35737704918032787
54249,0.35737704918032787
54250,0.35737704918032787
54251,0.35737704918032787
54252,0.35737704918032787
54253,0.35737704918032787
54254,0.35737704918032787
54255,0.35737704918032787
54256,0.35737704918032787
54257,0.35737704918032787
54258,0.35737704918032787
54259,0.35737704918032787
54260,0.35737704918032787
54261,0.35737704918032787
54262,0.35737704918032787
54263,0.35737704918032787
54264,0.35737704918032787
54265,0.35737704918032787
54266,0.35737704918032787
54267,0.35737704918032787
54268,0.35737704918032787
54269,0.35737704918032787
54270,0.3639344262295082
54271,0.3639344262295082
54272,0.3639344262295082
54273,0.3639344262295082
54274,0.3639344262295082
54275,0.3639344262295082
54276,0.3639344262295082
54277,0.3639344262295082
54278,0.3639344262295082
54279,0.3639344262295082
54280,0.3639344262295082
54281,0.3639344262295082
54282,0.3639344262295082
54283,0.3639344262295082
54284,0.3639344262295082
54285,0.3639344262295082
54286,0.3639344262295082
54287,0.3639344262295082
54288,0.3639344262295082
54289,0.3639344262295082
54290,0.3639344262295082
54291,0.3639344262295082
54292,0.3639344262295082
54293,0.3639344262295082
54294,0.3639344262295082
54295,0.3639344262295082
54296,0.3639344262295082
54297,0.3639344262295082
54298,0.3639344262295082
54299,0.3639344262295082
54300,0.3639344262295082
54301,0.3639344262295082
54302,0.3639344262295082
54303,0.3639344262295082
54304,0.3639344262295082
54305,0.3639344262295082
54306,0.3639344262295082
54307,0.3639344262295082
54308,0.3639344262295082
54309,0.3639344262295082
54310,0.3639344262295082
54311,0.3639344262295082
54312,0.3639344262295082
54313,0.3639344262295082
54314,0.3639344262295082
54315,0.3639344262295082
54316,0.3639344262295082
54317,0.3639344262295082
54318,0.3639344262295082
54319,0.3639344262295082
54320,0.3639344262295082
54321,0.3639344262295082
54322,0.3639344262295082
54323,0.3639344262295082
54324,0.36721311475409835
54325,0.36721311475409835
54326,0.36721311475409835
54327,0.36721311475409835
54328,0.36721311475409835
54329,0.36721311475409835
54330,0.36721311475409835
54331,0.36721311475409835
54332,0.36721311475409835
54333,0.36721311475409835
54334,0.36721311475409835
54335,0.36721311475409835
54336,0.36721311475409835
54337,0.36721311475409835
54338,0.36721311475409835
54339,0.36721311475409835
54340,0.36721311475409835
54341,0.36721311475409835
54342,0.36721311475409835
54343,0.36721311475409835
54344,0.36721311475409835
54345,0.36721311475409835
54346,0.36721311475409835
54347,0.36721311475409835
54348,0.36721311475409835
54349,0.36721311475409835
54350,0.36721311475409835
54351,0.36721311475409835
54352,0.36721311475409835
54353,0.36721311475409835
54354,0.36721311475409835
54355,0.36721311475409835
54356,0.36721311475409835
54357,0.36721311475409835
54358,0.36721311475409835
54359,0.36721311475409835
54360,0.36721311475409835
54361,0.36721311475409835
54362,0.36721311475409835
54363,0.36721311475409835
54364,0.36721311475409835
54365,0.36721311475409835
54366,0.36721311475409835
54367,0.36721311475409835
54368,0.36721311475409835
54369,0.36721311475409835
54370,0.36721311475409835
54371,0.36721311475409835
54372,0.36721311475409835
54373,0.36721311475409835
54374,0.36721311475409835
54375,0.36721311475409835
54376,0.36721311475409835
54377,0.36721311475409835
54378,0.36721311475409835
54379,0.36721311475409835
54380,0.36721311475409835
54381,0.36721311475409835
54382,0.36721311475409835
54383,0.36721311475409835
54384,0.36721311475409835
54385,0.36721311475409835
54386,0.36721311475409835
54387,0.36721311475409835
54388,0.36721311475409835
54389,0.36721311475409835
54390,0.36721311475409835
54391,0.36721311475409835
54392,0.36721311475409835
54393,0.36721311475409835
54394,0.36721311475409835
54395,0.36721311475409835
54396,0.36721311475409835
54397,0.36721311475409835
54398,0.36721311475409835
54399,0.36721311475409835
54400,0.36721311475409835
54401,0.36721311475409835
54402,0.36721311475409835
54403,0.36721311475409835
54404,0.36721311475409835
54405,0.36721311475409835
54406,0.36721311475409835
54407,0.36721311475409835
54408,0.36721311475409835
54409,0.36721311475409835
54410,0.36721311475409835
54411,0.36721311475409835
54412,0.36721311475409835
54413,0.36721311475409835
54414,0.36721311475409835
54415,0.36721311475409835
54416,0.36721311475409835
54417,0.36721311475409835
54418,0.36721311475409835
54419,0.36721311475409835
54420,0.36721311475409835
54421,0.36721311475409835
54422,0.36721311475409835
54423,0.36721311475409835
54424,0.36721311475409835
54425,0.36721311475409835
54426,0.36721311475409835
54427,0.36721311475409835
54428,0.36721311475409835
54429,0.36721311475409835
54430,0.36721311475409835
54431,0.36721311475409835
54432,0.36721311475409835
54433,0.36721311475409835
54434,0.36721311475409835
54435,0.36721311475409835
54436,0.36721311475409835
54437,0.36721311475409835
54438,0.36721311475409835
54439,0.36721311475409835
54440,0.36721311475409835
54441,0.36721311475409835
54442,0.36721311475409835
54443,0.36721311475409835
54444,0.36721311475409835
54445,0.36721311475409835
54446,0.36721311475409835
54447,0.36721311475409835
54448,0.36721311475409835
54449,0.36721311475409835
54450,0.36721311475409835
54451,0.36721311475409835
54452,0.36721311475409835
54453,0.36721311475409835
54454,0.36721311475409835
54455,0.36721311475409835
54456,0.36721311475409835
54457,0.36721311475409835
54458,0.36721311475409835
54459,0.36721311475409835
54460,0.36721311475409835
54461,0.36721311475409835
54462,0.36721311475409835
54463,0.36721311475409835
54464,0.36721311475409835
54465,0.36721311475409835
54466,0.36721311475409835
54467,0.36721311475409835
54468,0.36721311475409835
54469,0.36721311475409835
54470,0.36721311475409835
54471,0.36721311475409835
54472,0.36721311475409835
54473,0.36721311475409835
54474,0.36721311475409835
54475,0.36721311475409835
54476,0.36721311475409835
54477,0.36721311475409835
54478,0.36721311475409835
54479,0.36721311475409835
54480,0.36721311475409835
54481,0.36721311475409835
54482,0.36721311475409835
54483,0.36721311475409835
54484,0.36721311475409835
54485,0.36721311475409835
54486,0.36721311475409835
54487,0.3737704918032787
54488,0.3737704918032787
54489,0.3737704918032787
54490,0.3737704918032787
54491,0.3737704918032787
54492,0.3737704918032787
54493,0.3737704918032787
54494,0.3737704918032787
54495,0.3737704918032787
54496,0.3737704918032787
54497,0.3737704918032787
54498,0.3737704918032787
54499,0.3737704918032787
54500,0.3737704918032787
54501,0.3737704918032787
54502,0.3737704918032787
54503,0.3737704918032787
54504,0.3737704918032787
54505,0.3737704918032787
54506,0.3737704918032787
54507,0.3737704918032787
54508,0.3737704918032787
54509,0.3737704918032787
54510,0.3737704918032787
54511,0.3737704918032787
54512,0.3737704918032787
54513,0.3737704918032787
54514,0.3737704918032787
54515,0.3737704918032787
54516,0.3737704918032787
54517,0.3737704918032787
54518,0.3737704918032787
54519,0.3737704918032787
54520,0.3737704918032787
54521,0.3737704918032787
54522,0.3737704918032787
54523,0.3737704918032787
54524,0.3737704918032787
54525,0.3737704918032787
54526,0.3737704918032787
54527,0.3737704918032787
54528,0.3737704918032787
54529,0.3737704918032787
54530,0.3737704918032787
54531,0.3737704918032787
54532,0.3737704918032787
54533,0.3737704918032787
54534,0.3737704918032787
54535,0.3737704918032787
54536,0.3737704918032787
54537,0.3737704918032787
54538,0.3737704918032787
54539,0.3737704918032787
54540,0.3737704918032787
54541,0.3737704918032787
54542,0.3737704918032787
54543,0.3737704918032787
54544,0.3737704918032787
54545,0.3737704918032787
54546,0.3737704918032787
54547,0.3737704918032787
54548,0.3737704918032787
54549,0.3737704918032787
54550,0.3737704918032787
54551,0.3737704918032787
54552,0.3737704918032787
54553,0.3737704918032787
54554,0.3737704918032787
54555,0.3737704918032787
54556,0.3737704918032787
54557,0.3737704918032787
54558,0.3737704918032787
54559,0.3737704918032787
54560,0.3737704918032787
54561,0.3737704918032787
54562,0.3737704918032787
54563,0.3737704918032787
54564,0.3737704918032787
54565,0.3737704918032787
54566,0.3737704918032787
54567,0.3737704918032787
54568,0.3737704918032787
54569,0.3737704918032787
54570,0.3737704918032787
54571,0.3737704918032787
54572,0.3737704918032787
54573,0.3737704918032787
54574,0.3737704918032787
54575,0.3737704918032787
54576,0.3737704918032787
54577,0.3737704918032787
54578,0.3737704918032787
54579,0.3737704918032787
54580,0.3737704918032787
54581,0.3737704918032787
54582,0.3737704918032787
54583,0.3737704918032787
54584,0.3737704918032787
54585,0.3737704918032787
54586,0.3737704918032787
54587,0.3737704918032787
54588,0.3737704918032787
54589,0.3737704918032787
54590,0.3737704918032787
54591,0.3737704918032787
54592,0.3737704918032787
54593,0.3737704918032787
54594,0.3737704918032787
54595,0.3737704918032787
54596,0.3737704918032787
54597,0.3737704918032787
54598,0.3737704918032787
54599,0.3737704918032787
54600,0.3737704918032787
54601,0.3737704918032787
54602,0.3737704918032787
54603,0.3737704918032787
54604,0.3737704918032787
54605,0.3737704918032787
54606,0.3737704918032787
54607,0.3737704918032787
54608,0.3737704918032787
54609,0.3737704918032787
54610,0.3737704918032787
54611,0.3737704918032787
54612,0.3737704918032787
54613,0.3737704918032787
54614,0.3737704918032787
54615,0.3737704918032787
54616,0.3737704918032787
54617,0.3737704918032787
54618,0.3737704918032787
54619,0.3737704918032787
54620,0.3737704918032787
54621,0.3737704918032787
54622,0.3737704918032787
54623,0.3737704918032787
54624,0.3737704918032787
54625,0.3737704918032787
54626,0.3737704918032787
54627,0.3737704918032787
54628,0.3737704918032787
54629,0.3737704918032787
54630,0.3737704918032787
54631,0.3737704918032787
54632,0.3737704918032787
54633,0.3737704918032787
54634,0.3737704918032787
54635,0.3737704918032787
54636,0.3737704918032787
54637,0.3737704918032787
54638,0.3737704918032787
54639,0.3737704918032787
54640,0.3737704918032787
54641,0.3737704918032787
54642,0.3737704918032787
54643,0.3737704918032787
54644,0.3737704918032787
54645,0.3737704918032787
54646,0.3737704918032787
54647,0.3737704918032787
54648,0.3737704918032787
54649,0.3737704918032787
54650,0.3737704918032787
54651,0.3737704918032787
54652,0.3737704918032787
54653,0.3737704918032787
54654,0.3737704918032787
54655,0.3737704918032787
54656,0.3737704918032787
54657,0.3737704918032787
54658,0.3737704918032787
54659,0.3737704918032787
54660,0.3737704918032787
54661,0.3737704918032787
54662,0.3737704918032787
54663,0.3737704918032787
54664,0.3737704918032787
54665,0.3737704918032787
54666,0.3737704918032787
54667,0.3737704918032787
54668,0.3737704918032787
54669,0.3737704918032787
54670,0.3737704918032787
54671,0.3737704918032787
54672,0.3737704918032787
54673,0.3737704918032787
54674,0.3737704918032787
54675,0.3737704918032787
54676,0.3737704918032787
54677,0.3737704918032787
54678,0.3737704918032787
54679,0.3737704918032787
54680,0.3737704918032787
54681,0.3737704918032787
54682,0.3737704918032787
54683,0.3737704918032787
54684,0.3737704918032787
54685,0.3737704918032787
54686,0.3737704918032787
54687,0.3737704918032787
54688,0.3737704918032787
54689,0.3737704918032787
54690,0.3737704918032787
54691,0.3737704918032787
54692,0.3737704918032787
54693,0.3737704918032787
54694,0.3737704918032787
54695,0.3737704918032787
54696,0.3737704918032787
54697,0.3737704918032787
54698,0.3737704918032787
54699,0.3737704918032787
54700,0.3737704918032787
54701,0.3737704918032787
54702,0.3737704918032787
54703,0.3737704918032787
54704,0.3737704918032787
54705,0.3737704918032787
54706,0.3737704918032787
54707,0.3737704918032787
54708,0.3737704918032787
54709,0.3737704918032787
54710,0.3737704918032787
54711,0.3737704918032787
54712,0.3737704918032787
54713,0.3737704918032787
54714,0.3737704918032787
54715,0.3737704918032787
54716,0.3737704918032787
54717,0.3737704918032787
54718,0.3737704918032787
54719,0.3737704918032787
54720,0.3737704918032787
54721,0.3737704918032787
54722,0.3737704918032787
54723,0.3737704918032787
54724,0.3737704918032787
54725,0.3737704918032787
54726,0.3737704918032787
54727,0.3737704918032787
54728,0.3737704918032787
54729,0.3737704918032787
54730,0.3737704918032787
54731,0.3737704918032787
54732,0.3737704918032787
54733,0.3737704918032787
54734,0.3737704918032787
54735,0.3737704918032787
54736,0.3737704918032787
54737,0.3737704918032787
54738,0.3737704918032787
54739,0.3737704918032787
54740,0.3737704918032787
54741,0.3737704918032787
54742,0.3737704918032787
54743,0.3737704918032787
54744,0.3737704918032787
54745,0.3737704918032787
54746,0.3737704918032787
54747,0.3737704918032787
54748,0.3737704918032787
54749,0.3737704918032787
54750,0.3737704918032787
54751,0.3737704918032787
54752,0.3737704918032787
54753,0.3737704918032787
54754,0.3737704918032787
54755,0.3737704918032787
54756,0.3737704918032787
54757,0.3737704918032787
54758,0.3737704918032787
54759,0.3737704918032787
54760,0.3737704918032787
54761,0.3737704918032787
54762,0.3737704918032787
54763,0.3737704918032787
54764,0.3737704918032787
54765,0.3737704918032787
54766,0.3737704918032787
54767,0.3737704918032787
54768,0.3737704918032787
54769,0.3737704918032787
54770,0.3737704918032787
54771,0.3737704918032787
54772,0.3737704918032787
54773,0.3737704918032787
54774,0.3737704918032787
54775,0.3737704918032787
54776,0.3737704918032787
54777,0.3737704918032787
54778,0.3737704918032787
54779,0.3737704918032787
54780,0.3737704918032787
54781,0.3737704918032787
54782,0.3737704918032787
54783,0.3737704918032787
54784,0.3737704918032787
54785,0.3737704918032787
54786,0.3737704918032787
54787,0.3737704918032787
54788,0.3737704918032787
54789,0.3737704918032787
54790,0.3737704918032787
54791,0.3737704918032787
54792,0.3737704918032787
54793,0.3737704918032787
54794,0.3737704918032787
54795,0.3737704918032787
54796,0.3737704918032787
54797,0.3737704918032787
54798,0.3737704918032787
54799,0.3737704918032787
54800,0.3737704918032787
54801,0.3737704918032787
54802,0.3737704918032787
54803,0.3737704918032787
54804,0.3737704918032787
54805,0.3737704918032787
54806,0.3737704918032787
54807,0.3737704918032787
54808,0.3737704918032787
54809,0.3737704918032787
54810,0.3737704918032787
54811,0.3737704918032787
54812,0.3737704918032787
54813,0.3737704918032787
54814,0.3737704918032787
54815,0.3737704918032787
54816,0.3737704918032787
54817,0.3737704918032787
54818,0.3737704918032787
54819,0.3737704918032787
54820,0.3737704918032787
54821,0.3737704918032787
54822,0.3737704918032787
54823,0.3737704918032787
54824,0.3737704918032787
54825,0.3737704918032787
54826,0.3737704918032787
54827,0.3737704918032787
54828,0.3737704918032787
54829,0.3737704918032787
54830,0.3737704918032787
54831,0.3737704918032787
54832,0.3737704918032787
54833,0.3737704918032787
54834,0.3737704918032787
54835,0.3737704918032787
54836,0.3737704918032787
54837,0.3737704918032787
54838,0.3737704918032787
54839,0.3737704918032787
54840,0.3737704918032787
54841,0.3737704918032787
54842,0.3737704918032787
54843,0.3737704918032787
54844,0.3737704918032787
54845,0.3737704918032787
54846,0.3737704918032787
54847,0.3737704918032787
54848,0.3737704918032787
54849,0.380327868852459
54850,0.380327868852459
54851,0.380327868852459
54852,0.380327868852459
54853,0.380327868852459
54854,0.380327868852459
54855,0.380327868852459
54856,0.380327868852459
54857,0.380327868852459
54858,0.380327868852459
54859,0.380327868852459
54860,0.380327868852459
54861,0.380327868852459
54862,0.380327868852459
54863,0.380327868852459
54864,0.380327868852459
54865,0.380327868852459
54866,0.380327868852459
54867,0.380327868852459
54868,0.380327868852459
54869,0.380327868852459
54870,0.380327868852459
54871,0.380327868852459
54872,0.380327868852459
54873,0.380327868852459
54874,0.380327868852459
54875,0.380327868852459
54876,0.380327868852459
54877,0.380327868852459
54878,0.380327868852459
54879,0.380327868852459
54880,0.380327868852459
54881,0.380327868852459
54882,0.380327868852459
54883,0.380327868852459
54884,0.380327868852459
54885,0.380327868852459
54886,0.380327868852459
54887,0.380327868852459
54888,0.380327868852459
54889,0.380327868852459
54890,0.380327868852459
54891,0.380327868852459
54892,0.380327868852459
54893,0.380327868852459
54894,0.380327868852459
54895,0.380327868852459
54896,0.380327868852459
54897,0.380327868852459
54898,0.380327868852459
54899,0.380327868852459
54900,0.380327868852459
54901,0.380327868852459
54902,0.380327868852459
54903,0.380327868852459
54904,0.380327868852459
54905,0.380327868852459
54906,0.380327868852459
54907,0.380327868852459
54908,0.380327868852459
54909,0.380327868852459
54910,0.380327868852459
54911,0.380327868852459
54912,0.380327868852459
54913,0.380327868852459
54914,0.380327868852459
54915,0.380327868852459
54916,0.380327868852459
54917,0.380327868852459
54918,0.380327868852459
54919,0.380327868852459
54920,0.380327868852459
54921,0.380327868852459
54922,0.380327868852459
54923,0.380327868852459
54924,0.380327868852459
54925,0.380327868852459
54926,0.380327868852459
54927,0.380327868852459
54928,0.380327868852459
54929,0.380327868852459
54930,0.380327868852459
54931,0.380327868852459
54932,0.380327868852459
54933,0.380327868852459
54934,0.380327868852459
54935,0.380327868852459
54936,0.3836065573770492
54937,0.3836065573770492
54938,0.3836065573770492
54939,0.3836065573770492
54940,0.3836065573770492
54941,0.3836065573770492
54942,0.3836065573770492
54943,0.3836065573770492
54944,0.3836065573770492
54945,0.3836065573770492
54946,0.3836065573770492
54947,0.3836065573770492
54948,0.3836065573770492
54949,0.3836065573770492
54950,0.3836065573770492
54951,0.3836065573770492
54952,0.3836065573770492
54953,0.3836065573770492
54954,0.3836065573770492
54955,0.3836065573770492
54956,0.3836065573770492
54957,0.3836065573770492
54958,0.3836065573770492
54959,0.3836065573770492
54960,0.3836065573770492
54961,0.3836065573770492
54962,0.3836065573770492
54963,0.3836065573770492
54964,0.3836065573770492
54965,0.3836065573770492
54966,0.3836065573770492
54967,0.3836065573770492
54968,0.3836065573770492
54969,0.3836065573770492
54970,0.3836065573770492
