replica,x,y
17,17926.955,9451.568
17,9443.869,18630.236
17,7007.311,8123.9805
17,2873.476,3087.7002
17,16013.819,310.14496
17,3339.5725,8486.42
17,6268.5044,7376.086
17,14921.183,4407.6587
17,7010.018,10452.264
17,11770.207,15570.302
17,13992.956,845.20264
17,11164.968,7980.878
17,3981.921,9984.862
17,232.5946,12673.596
17,5604.149,7717.033
17,19491.611,8398.702
17,151.90874,11558.282
17,7066.566,506.18094
17,17314.227,4947.8105
17,19434.006,18561.256
17,6435.343,13710.571
17,5346.7095,8522.436
17,15861.901,18733.564
17,15628.32,528.5541
17,548.8337,14866.668
17,16081.545,13865.292
17,12123.777,17256.645
17,9687.888,18985.23
17,17047.195,8050.3203
17,10801.398,14915.775
17,14602.785,3148.6707
17,16341.953,1769.0233
17,9955.994,475.11273
17,15663.655,8611.214
17,2637.949,7729.2817
17,14432.55,14619.013
17,19950.576,9970.56
17,15737.25,17482.191
17,4299.43,8294.068
17,19780.219,14229.643
17,17241.744,3342.4746
17,12107.532,1923.2184
17,8846.088,7873.191
17,13542.162,133.98167
17,13857.767,15359.494
17,14096.279,10234.276
17,11356.757,13841.79
17,8782.193,637.48083
17,13909.063,352.57782
17,12011.179,11424.256
17,12173.515,4008.1992
17,6056.946,13924.666
17,9780.282,15668.226
17,10559.618,5372.6255
17,17028.441,5841.0093
17,12279.795,15089.947
17,5248.0205,100.406624
17,2192.8052,938.84235
17,10680.349,11506.025
17,12043.298,7049.328
17,14555.377,4197.706
17,12951.016,15634.705
17,16736.754,5667.422
17,2183.3042,14049.363
17,3660.9707,1484.4076
17,17129.8,12319.953
17,1206.2167,8456.3125
17,8767.165,17180.578
17,12545.309,11012.834
17,15053.624,11107.822
17,2936.811,9066.554
17,17990.016,10171.247
17,12298.329,8604.88
17,4183.4937,10954.297
17,11436.492,14614.52
17,7933.2715,6213.908
17,12775.647,9707.999
17,3664.113,10031.578
17,14231.274,3309.9424
17,8538.303,13620.115
17,13382.466,1921.2653
17,10642.838,6206.848
17,587.87445,9030.154
17,3365.92,6677.0884
17,4886.215,3329.7114
17,1199.0612,19820.582
17,4180.2773,5778.8174
17,7296.8267,11833.035
17,19194.906,18170.607
17,4269.079,16571.604
17,15689.234,15045.26
17,15691.133,16693.15
17,17967.258,1410.1907
17,8578.1,13769.936
17,6669.5244,2325.7717
17,2860.6528,19933.326
17,14349.853,1115.3589
17,1700.8405,2922.2485
17,4994.1157,16279.896
17,3678.5513,19999.736
17,19533.127,468.9256
17,19252.465,9850.86
17,16149.59,10131.253
17,18333.33,9821.381
17,18873.346,14395.725
17,7285.871,6107.7056
17,15891.3545,14165.582
17,12815.566,2268.3728
17,10559.903,8482.743
17,19721.576,17468.2
17,5239.016,8418.674
17,9448.493,1731.2659
17,18799.287,15319.56
17,2145.8662,1370.6599
17,17622.736,6357.633
17,19410.713,17992.707
17,8142.051,16979.154
17,19754.088,5487.387
17,12018.942,2312.0945
17,680.54926,5557.03
17,11576.179,12824.172
17,17713.69,5034.7944
17,2722.6003,9891.249
17,2723.0051,3164.889
17,4194.772,13333.002
17,15358.67,16039.398
17,17203.645,17339.182
17,2958.782,19349.393
17,2576.1853,7569.305
17,13072.252,8006.6714
17,3080.1814,15686.021
17,8707.83,18057.379
17,18393.113,14322.085
17,11814.412,8988.52
17,12715.933,3185.587
17,18397.57,2865.763
17,12794.284,17377.48
17,12020.312,6444.433
17,10751.139,17454.492
17,4310.8794,19771.352
17,19702.277,12800.847
17,19603.05,10415.59
17,14902.885,8598.457
17,14490.425,4388.1216
17,14485.34,7489.9146
17,12247.675,10949.717
17,9490.944,1664.2648
17,12377.059,18612.533
17,18882.979,9471.128
17,16450.525,16307.758
17,2519.809,19915.07
17,2731.9844,18550.363
17,5993.1865,2770.332
17,11550.623,6372.0615
17,19898.137,16868.094
17,15435.637,8650.448
17,14523.724,11012.707
17,3508.5774,6244.61
17,9242.817,14544.314
17,14832.606,17864.95
17,12390.956,1098.0923
17,56.015755,17735.076
17,13197.666,2825.348
17,2140.5254,3222.0635
17,19967.605,16046.319
17,90.78797,10851.706
17,13107.097,11808.228
17,5468.6074,4006.5166
17,11121.131,10113.449
17,15951.6455,15708.759
17,8336.836,15850.2
17,18593.174,4364.155
17,9641.589,15742.3
17,1081.3496,11031.159
17,13.720781,12249.227
17,3422.956,9990.06
17,252.22293,6167.471
17,9433.272,6881.9736
17,834.15936,19757.791
17,9880.208,12292.5625
17,19908.84,2230.8098
17,14744.094,6230.075
17,15301.814,17863.434
17,16803.297,7185.3726
17,7424.463,18864.475
17,2592.184,18290.732
17,6058.5884,6793.786
17,383.5832,13018.42
17,10924.464,18662.604
17,5289.912,10734.948
17,11688.443,16065.526
17,1683.269,1249.3005
17,18294.771,16329.61
18,10000.0,10000.0
18,8447.128,4575.0317
18,12743.099,19057.496
18,18625.809,18788.414
18,19313.125,7960.0083
18,4926.403,11777.83
18,225.88069,5302.3535
18,6441.743,18396.824
18,17015.469,15178.041
18,11484.755,7785.53
18,10300.902,3901.2712
18,10065.781,15894.658
18,16028.519,15070.53
18,11367.953,17858.363
18,10280.579,9296.221
18,8784.435,18883.486
18,14135.436,5459.0195
18,1382.5538,11029.035
18,9400.57,14206.125
18,981.65546,7181.2847
18,5809.8877,13247.923
18,2482.512,5715.3335
18,8241.182,1280.199
18,6620.414,18317.297
18,14629.005,5739.13
18,19552.775,6697.3213
18,17984.133,268.84265
18,8416.397,9926.665
18,13635.228,2138.337
18,1227.9135,7369.289
18,67.48256,10852.147
18,5825.319,2752.775
18,4831.14,4533.2466
18,6495.031,4962.945
18,1004.6846,4963.385
18,11263.978,5664.738
18,2256.2583,16810.428
18,940.6319,18683.25
18,3077.263,15589.224
18,17861.479,4722.0977
18,3373.927,284.19772
18,1854.6024,7535.0845
18,15559.511,8023.0713
18,18720.213,7678.905
18,5968.3105,9027.763
18,17689.918,4407.693
18,7754.7383,1724.0872
18,2436.1057,7954.615
18,1495.298,5005.6035
18,12529.176,9347.364
18,8529.961,11155.879
18,14712.362,15849.539
18,2813.034,19406.385
18,414.48322,15767.174
18,10374.205,4601.383
18,9677.597,2894.5967
18,1844.1224,2238.5967
18,9019.806,497.82324
18,9746.728,5357.525
18,1994.5312,17983.514
18,4891.699,5930.2456
18,4693.2417,12307.207
18,1283.1191,10585.207
18,11006.228,11463.259
18,18646.951,2341.8037
18,11521.431,7340.9497
18,2681.334,8341.211
18,2424.32,9296.643
18,5385.599,18893.81
18,3719.5405,5801.1685
18,3137.1047,1325.1008
18,7225.4946,1196.2542
18,8912.956,3044.3303
18,5654.0166,13902.891
18,3074.17,5047.8115
18,178.36133,11162.326
18,15923.946,2979.272
18,2399.7295,1439.7811
18,15516.464,4075.2505
18,2858.8052,13753.104
18,10634.401,111.010376
18,16624.15,7110.97
18,12830.554,4561.174
18,7306.591,8672.418
18,16221.258,1194.6676
18,3915.1646,14441.35
18,6751.627,16708.379
18,12250.331,12570.028
18,13441.924,2374.2312
18,1527.0371,18685.389
18,17596.777,13600.011
18,14988.255,15153.404
18,13526.906,2879.9587
18,10413.771,14378.856
18,6073.2686,2046.0525
18,18404.979,757.2143
18,6586.2285,9880.851
18,18199.986,4216.101
18,11608.98,16912.547
18,12229.736,15155.891
18,12566.7705,19279.541
18,3203.4253,6844.789
18,9870.69,6727.297
18,19554.117,1748.9252
18,7912.908,1921.2277
18,5474.571,19741.58
18,7501.729,19114.143
18,17205.365,3218.0217
18,5380.136,19488.52
18,566.0729,11198.909
18,6851.5337,19298.553
18,857.738,16396.326
18,9761.803,2484.0222
18,13694.09,490.65646
18,3605.4734,4014.495
18,17231.008,9969.49
18,2938.4175,5649.8325
18,12414.527,17645.18
18,10204.719,13071.08
18,11616.18,15174.602
18,12487.005,6012.588
18,19267.604,6089.5977
18,8110.383,15356.309
18,15422.124,5537.1816
18,18233.768,14695.219
18,19325.387,17054.506
18,3242.0647,6722.2017
18,13968.274,7079.8516
18,1214.9249,1405.7015
18,15089.17,16046.764
18,15361.741,622.7156
18,14998.676,5468.7373
18,12197.393,7967.233
18,15436.481,632.15015
18,11187.619,11731.905
18,16354.387,12516.568
18,4877.052,1752.9124
18,9461.338,800.06146
18,13067.506,13842.907
18,15446.519,10706.145
18,9072.1,217.13054
18,11369.327,15867.125
18,17253.887,10243.862
18,13557.339,3841.8865
18,16320.011,7189.933
18,18473.688,16088.871
18,19371.414,16772.154
18,4377.691,13857.139
18,9440.168,14961.538
18,13060.258,14966.78
18,16097.999,12529.719
18,860.13873,3778.8977
18,1325.4365,11463.877
18,1581.0186,12160.597
18,11202.195,8599.275
18,3000.9841,5626.0205
18,12163.888,19071.404
18,4724.8135,9323.641
18,17480.42,7687.9775
18,5493.4043,12472.762
18,18319.854,2420.4802
18,14771.789,10717.672
18,6745.4453,14734.099
18,6201.234,7970.8584
18,5431.901,8177.0776
18,8553.011,12251.164
18,1685.3944,18113.246
18,14745.035,9082.492
18,15559.728,5556.0874
18,8675.352,13262.69
18,1519.0739,10995.274
18,14898.185,3290.662
18,3754.0962,2230.201
18,8746.638,15558.923
18,4235.5703,2335.6187
18,19591.92,12747.079
18,15519.836,2562.0432
18,1490.0624,12932.584
18,18751.365,19743.13
18,15716.174,17747.295
18,16830.814,10714.898
18,15445.184,4006.5696
18,12460.089,6649.317
18,18318.924,200.3432
18,15925.044,8441.447
18,6657.9053,4266.1855
18,8206.491,2967.4727
18,7220.2603,1518.9525
18,5414.6787,2204.6226
18,8419.994,8406.279
18,14318.338,3548.93
18,15568.021,13260.201
18,5076.087,15384.649
19,10000.0,10000.0
19,3756.6025,790.7852
19,9779.838,8652.974
19,1167.3186,12009.859
19,14771.308,11670.138
19,9992.215,11083.481
19,5964.8037,14679.446
19,12337.64,2780.2717
19,10298.6875,18814.373
19,9678.374,9783.025
19,399.79333,13600.619
19,11661.262,15688.613
19,512.3483,11215.639
19,5620.3545,626.94324
19,18626.227,10409.679
19,7610.421,13152.398
19,4111.4014,3959.8987
19,12575.992,10533.102
19,19234.625,90.661835
19,6944.621,14003.102
19,3165.0864,1208.1895
19,3630.5432,14761.485
19,2828.659,1856.9452
19,8830.893,4322.199
19,19069.318,2918.351
19,613.3263,13138.216
19,4260.5703,5434.517
19,1100.352,14855.03
19,18745.262,4269.662
19,16954.148,7816.2817
19,15619.289,15093.285
19,1150.834,17947.928
19,13657.549,10258.42
19,14718.376,19248.51
19,7058.0405,7936.0513
19,1019.6298,9479.209
19,1937.4116,16538.557
19,4339.193,4976.402
19,6316.911,11960.878
19,17887.404,14784.221
19,14683.03,19653.826
19,7842.5684,17362.559
19,13729.711,15428.543
19,5652.788,12869.822
19,4088.6775,3525.6404
19,6330.0137,11974.299
19,15742.6,4290.9956
19,10451.235,9414.257
19,15234.347,6323.0864
19,15243.86,11284.592
19,8295.0625,1545.3984
19,7479.481,1772.1521
19,1875.8792,17947.873
19,6359.255,9832.148
19,5046.4277,1848.625
19,4037.8936,8426.719
19,11611.241,8370.203
19,3461.195,15678.216
19,16774.664,13552.044
19,10955.837,2406.9307
19,18871.7,1698.204
19,9745.1455,7578.404
19,12551.113,6117.391
19,11041.654,15231.194
19,14738.25,17007.943
19,6269.2993,19691.842
19,14316.029,15477.816
19,4854.3896,17437.324
19,15902.783,8480.476
19,7472.5737,10932.007
19,2328.5652,591.3895
19,1302.6915,16118.725
19,17367.76,17054.893
19,6757.1934,3791.8098
19,7480.077,19559.818
19,14686.783,13323.73
19,6876.6167,570.1182
19,10625.106,2753.57
19,18645.584,850.75714
19,13710.677,7178.532
19,12541.792,10492.721
19,2142.0796,15013.774
19,19058.463,9463.356
19,12786.905,6029.51
19,1136.3115,1575.6195
19,15950.105,4177.497
19,9812.828,8008.2827
19,1255.2084,17066.12
19,2968.8618,15979.485
19,2894.0728,13096.424
19,15631.988,4050.0496
19,15472.267,10629.434
19,5137.1113,13153.466
19,10214.515,5836.5854
19,7784.9194,19211.605
19,1688.435,16888.658
19,9921.1,9447.3
19,16170.275,6464.224
19,7064.0093,9214.6045
19,18601.459,8414.369
19,3706.534,9837.204
19,9949.078,4947.1123
19,19097.512,19608.953
19,11414.17,13970.838
19,16414.6,983.13226
19,3891.4155,6487.065
19,6650.983,10452.87
19,2456.9136,8036.6963
19,15052.021,13078.657
19,18667.621,10320.565
19,7756.41,19247.863
19,4452.877,4909.971
19,16095.234,18841.273
19,9488.591,104.02325
19,2359.224,7835.62
19,11727.296,10413.289
19,12171.78,6204.317
19,1220.573,5319.5234
19,11890.059,7933.868
19,5936.576,8375.446
19,13212.229,11282.214
19,14490.144,4233.4727
19,13240.382,15376.285
19,13401.515,11405.187
19,14043.249,2457.0906
19,9551.802,11622.883
19,19294.936,10226.04
19,19325.354,15529.812
19,2171.6943,8126.713
19,3004.0063,17457.56
19,19515.52,13629.76
19,4217.889,12464.21
19,17888.443,5045.7925
19,4761.2627,2908.0789
19,15266.834,9783.129
19,12118.89,12756.524
19,12699.249,18305.195
19,15172.254,3557.9597
19,11392.21,8414.456
19,14801.581,6529.8564
19,16624.06,3989.3557
19,6907.606,1376.752
19,10531.136,2635.639
19,15498.382,4794.1235
19,14561.077,5692.158
19,8322.839,14385.955
19,7251.594,3722.9966
19,13334.051,13870.763
19,15055.821,1212.0023
19,5854.7783,5300.399
19,18600.18,15922.432
19,8670.689,14673.169
19,10101.872,15088.83
19,13420.327,12656.733
19,5020.425,2939.3313
19,3888.4097,14243.032
19,18490.643,642.9905
19,18702.031,18761.023
19,12715.906,4540.084
19,5337.414,4764.2705
19,13134.545,9875.531
19,7773.088,11023.959
19,5634.9854,12421.261
19,14967.802,7660.7217
19,7623.032,964.50037
19,16708.318,1288.852
19,14500.498,15295.545
19,2017.5311,18808.195
19,12339.725,11080.081
19,9603.795,352.45465
19,19534.227,18520.184
19,3512.3677,4193.305
19,12064.42,866.1689
19,17419.525,15336.883
19,12091.646,11746.753
19,10480.965,16356.324
19,16316.809,16768.045
19,18289.562,5015.3955
19,7061.3677,3128.954
19,10521.329,12618.006
19,4205.832,19398.426
19,18255.11,18870.418
19,6621.467,7229.05
19,15620.437,17530.846
19,19770.549,15341.916
19,10867.999,3978.4453
19,334.6876,7552.4546
19,208.8796,211.18283
19,4643.678,11243.632
19,6765.4673,266.08224
19,10398.836,16318.209
19,18318.592,2190.959
19,2411.815,19652.016
19,15857.511,4802.595
19,615.05853,19711.006
19,6585.3096,15036.446
19,7647.072,6148.918
19,12179.587,8067.852
19,10800.358,602.1747
19,19578.94,8965.393
19,19688.709,1467.0084
19,10687.45,5294.909
19,6432.764,7637.6895
19,5848.3804,7594.517
19,15500.183,14640.129
20,10000.0,10000.0
20,14345.762,9517.89
20,5743.3354,19207.068
20,8650.275,3279.2737
20,11881.167,12899.327
20,9295.722,1302.7278
20,1662.0941,411.76196
20,16844.39,13411.772
20,7787.764,12385.404
20,13331.305,18369.293
20,17902.18,5198.604
20,532.19666,15126.82
20,15909.288,11109.048
20,9545.195,10021.919
20,9332.833,1134.3966
20,1661.1761,10557.467
20,6546.171,5688.89
20,10196.547,17772.422
20,19706.275,14457.616
20,1848.5503,13179.1455
20,2459.1245,11436.554
20,14055.533,6667.196
20,7615.3936,17305.746
20,18672.041,2308.4573
20,17626.713,8401.696
20,17518.172,16854.969
20,17301.13,6745.4087
20,8658.103,2354.0776
20,8912.677,19684.932
20,1927.9067,9304.2295
20,11029.751,15713.371
20,10750.3125,18328.709
20,5944.36,967.4851
20,18216.533,14117.426
20,19261.424,16206.84
20,6941.767,17781.549
20,5730.367,1151.1443
20,5827.2603,10442.298
20,4972.343,2836.2617
20,5747.596,12348.923
20,16010.852,7081.212
20,1922.1823,12669.277
20,18944.84,2785.9177
20,11109.779,19408.451
20,4787.8677,17378.86
20,18363.53,7005.0483
20,18758.176,15921.338
20,6980.9453,10379.349
20,19649.977,7401.5586
20,1904.0405,4637.302
20,15068.536,5969.075
20,8872.919,6582.208
20,15397.687,18235.148
20,8867.192,15147.6455
20,19484.285,1276.5894
20,1450.6317,19749.102
20,15795.133,1588.7092
20,8851.66,11068.314
20,12387.371,5079.6426
20,1630.3706,3375.9702
20,3328.2097,7207.3403
20,14539.163,16835.834
20,19100.092,12277.087
20,2712.69,13126.389
20,18603.438,15500.689
20,7325.0474,6167.4243
20,14117.737,11446.03
20,18207.762,11824.349
20,8706.989,19470.82
20,8450.983,6222.8027
20,10150.344,16890.672
20,15851.19,16183.195
20,11999.846,4988.489
20,15526.541,10009.912
20,2638.7998,9542.382
20,14352.489,3767.9204
20,4371.1636,451.37335
20,15059.089,15237.295
20,13270.182,1293.5632
20,13758.924,8883.351
20,3398.0752,12628.8125
20,6815.1255,1683.6278
20,2046.5004,19082.176
20,19927.783,814.8237
20,4416.6587,15140.456
20,17848.568,19945.215
20,14831.076,9824.39
20,16335.88,2038.2128
20,9820.579,11095.149
20,2941.5098,19332.588
20,14484.62,14257.411
20,10439.143,9491.52
20,15761.049,9213.87
20,11256.538,10880.76
20,3556.2234,18103.56
20,12947.661,18780.63
20,9500.18,10616.429
20,12136.477,10340.309
20,4551.006,620.97455
20,1687.5089,2312.113
20,7178.909,17818.328
20,7701.7686,16411.137
20,10053.966,9677.801
20,18734.164,13418.627
20,18426.904,12980.951
20,9434.479,19121.914
20,4525.9854,15076.172
20,10656.011,14612.878
20,13266.552,8879.731
20,13166.363,13171.893
20,4700.233,9943.49
20,13797.556,12325.546
20,16678.885,14792.359
20,511.85175,17781.275
20,14142.554,2479.435
20,4958.925,1391.7056
20,1453.7218,15004.3125
20,10689.772,7106.6533
20,13049.545,18506.299
20,9020.764,15151.847
20,3258.0515,18840.008
20,14468.883,10103.779
20,11421.402,3995.1272
20,3045.3325,4798.7686
20,17930.809,18124.494
20,13725.323,17284.832
20,19281.24,13549.962
20,16101.875,18636.54
20,8250.832,16685.271
20,5617.277,10744.128
20,8864.785,5623.169
20,18558.82,4344.0493
20,12288.491,19100.664
20,210.74655,5934.907
20,18618.088,15540.38
20,14346.4795,459.0373
20,1633.4052,15523.412
20,13427.23,1327.1184
20,9946.884,10334.996
20,16646.885,1701.6736
20,6595.942,18060.184
20,7781.233,7837.542
20,15141.914,18615.844
20,8000.526,12504.179
20,15122.624,7603.6533
20,1491.4237,13276.833
20,4820.78,12157.48
20,1507.3813,9635.18
20,15877.107,13395.162
20,18448.877,8508.719
20,4221.26,3634.8801
20,19893.201,15832.068
20,8397.7705,18428.934
20,3457.839,19478.81
20,7727.751,3334.9558
20,12490.856,9269.72
20,5915.788,11816.005
20,18598.87,13948.5205
20,17209.693,2515.109
20,9181.619,9268.642
20,538.2478,7081.988
20,5144.881,5222.8833
20,11612.824,18005.08
20,1075.2732,11993.793
20,18154.3,6986.148
20,6227.83,19297.303
20,5047.863,9160.88
20,3265.686,13894.255
20,19592.371,7272.125
20,18235.47,3355.8447
20,13200.061,3470.7717
20,14567.951,2594.5686
20,12709.205,16317.849
20,4243.024,1799.0232
20,15458.842,19794.61
20,10220.946,14492.528
20,19952.6,10246.767
20,13197.585,10092.419
20,4246.2905,10496.234
20,5261.397,7476.4478
20,4874.0713,2680.4363
20,4112.191,2978.6953
20,18619.209,9687.628
20,1397.3715,10513.057
20,4179.826,12704.302
20,2816.9382,15800.463
20,14846.424,16785.133
20,6073.5396,9815.938
20,12916.057,16934.814
20,12671.719,6035.414
20,15297.33,13263.176
20,16023.442,5296.045
20,454.5085,2622.431
20,1741.4586,12598.013
20,14465.8,1156.9786
20,13095.954,5477.6133
20,14696.231,4346.9897
20,2725.1848,8331.127
20,9410.792,5002.9067
20,19517.473,17248.39
20,6697.999,11513.291
20,5570.629,4390.851
20,8288.004,0.5494509
20,16293.382,6928.0913
20,9024.1,14002.399
20,9160.575,13569.555
20,8140.917,7528.6133
20,14962.83,19867.303
20,19261.947,19087.027
20,16791.0,19217.05
20,2513.5205,8057.4697
21,10000.0,10000.0
21,3855.9219,10371.682
21,13739.44,4087.2444
21,4562.6245,868.9293
21,19494.566,453.45792
21,17532.914,7310.801
21,12453.253,18078.908
21,17129.191,1508.7734
21,6784.5996,1006.4043
21,1933.2415,18614.309
21,1304.9669,12749.757
21,17206.299,943.15155
21,10771.677,16410.236
21,3755.3206,15986.373
21,8372.579,15725.831
21,19972.465,3963.3704
21,4209.433,959.91986
21,2279.6958,13558.146
21,2504.9507,8657.068
21,13139.381,14837.184
21,1167.5255,14505.968
21,14071.375,7917.097
21,3274.9219,18295.76
21,13505.505,15008.664
21,7615.403,5158.152
21,2260.1978,8651.65
21,19746.842,9517.176
21,8765.395,6403.182
21,9449.966,18548.576
21,5522.295,18598.842
21,15581.688,16727.41
21,12212.875,16522.307
21,7755.882,16506.836
21,1022.82025,13039.022
21,2076.7883,15261.738
21,12522.691,12411.235
21,11124.212,10710.418
21,11052.953,14320.64
21,9601.568,19279.154
21,11871.73,3391.2405
21,5861.059,10556.796
21,4446.6035,13319.05
21,18941.793,16133.776
21,5485.401,7657.585
21,10287.991,7343.383
21,3255.726,7958.897
21,3162.1404,5620.4126
21,14134.499,7482.815
21,7290.838,9331.234
21,11772.605,6769.6973
21,1344.5214,14574.152
21,6506.793,8147.112
21,7905.432,10868.379
21,9461.594,7343.562
21,2788.9849,9666.833
21,1278.7856,1266.0107
21,14447.444,18685.064
21,1111.8827,6433.9194
21,14977.135,18461.01
21,10816.573,13828.621
21,17516.389,4283.6714
21,5489.1533,3624.0515
21,9690.345,4356.599
21,1405.1083,13574.446
21,9124.628,19743.732
21,188.1514,18751.316
21,9942.525,4479.892
21,6385.72,5030.567
21,7687.0376,4207.7827
21,4506.962,1368.2433
21,7177.078,2290.4998
21,17056.725,424.8888
21,2344.321,9849.281
21,6765.714,6188.759
21,14135.867,14504.081
21,13662.882,14208.883
21,10141.418,12152.132
21,4606.2676,13933.241
21,19149.264,17815.11
21,4203.5806,1931.0813
21,11608.425,12891.394
21,18218.941,11525.895
21,430.1357,10756.567
21,9783.011,14673.821
21,4895.821,17083.576
21,19885.94,10198.605
21,12960.83,7488.209
21,17708.658,18852.025
21,7670.4805,19777.283
21,7529.842,16501.959
21,8182.1855,1200.8112
21,4942.114,14194.194
21,3894.598,7977.7886
21,17326.674,14346.222
21,12715.771,12063.689
21,16902.701,14649.196
21,1072.7935,12034.74
21,14979.886,5406.688
21,11477.493,11355.8
21,17472.238,16538.023
21,3719.2156,11730.774
21,5587.4307,15037.719
21,18564.92,6308.4116
21,9590.603,6519.167
21,19377.598,19190.215
21,4430.937,1470.5546
21,13656.757,1797.1787
21,13032.574,14770.296
21,2857.1033,9890.023
21,2120.6938,8960.508
21,5798.785,1349.1259
21,11799.616,2940.3132
21,18917.838,5717.9424
21,6347.443,13832.541
21,18135.588,5261.365
21,11649.064,14159.171
21,14627.099,2419.8818
21,9116.993,15597.645
21,13515.36,15647.798
21,16937.594,9994.355
21,5165.8843,17011.549
21,17310.643,4474.1733
21,10280.742,8369.761
21,8875.202,9609.128
21,13108.387,16217.413
21,525.76105,13528.624
21,14369.029,19174.324
21,203.8202,1662.1842
21,4955.7856,6124.9233
21,19246.293,7307.48
21,12623.032,18238.027
21,1735.4802,7750.812
21,18135.316,17377.373
21,16147.923,1441.5944
21,8276.778,10513.551
21,12933.292,857.2003
21,15616.496,3475.8784
21,19209.85,7014.84
21,10527.031,11190.397
21,2628.716,16480.54
21,15842.282,7879.4565
21,5228.4663,14475.742
21,6082.868,5555.7637
21,14835.301,5011.568
21,17792.91,10930.486
21,7709.538,19389.627
21,859.57794,11393.242
21,5614.1943,17961.137
21,19239.19,18308.781
21,5689.3813,9461.63
21,6944.0864,19918.965
21,1540.4529,12660.319
21,2808.4595,1135.1785
21,10387.974,8122.999
21,4892.3213,7690.5176
21,17527.955,13798.588
21,3024.9106,17657.209
21,7940.3184,11436.768
21,14973.274,12044.786
21,6416.1665,15331.839
21,13318.172,13255.912
21,7493.0537,19408.201
21,8779.299,2320.828
21,19642.807,5740.7188
21,12009.427,1435.0288
21,13204.74,8988.781
21,1742.216,5091.4116
21,594.1135,15844.317
21,534.82404,15670.729
21,7870.413,3180.6738
21,6816.069,2230.0344
21,3893.3489,9861.463
21,16163.148,428.71603
21,6144.2236,7864.379
21,7940.3237,11105.697
21,18900.262,3866.644
21,14082.888,14470.3545
21,9006.612,645.6473
21,4762.7295,1316.5051
21,10033.406,10095.28
21,8400.74,4597.092
21,12195.196,9068.023
21,16126.286,4472.3306
21,19225.746,963.034
21,1691.2096,2638.1914
21,12620.824,10035.378
21,4264.4,19024.557
21,16787.857,8162.8076
21,10507.328,16100.54
21,2401.1565,17434.09
21,10141.4795,16617.035
21,723.55896,14889.96
21,11159.707,11660.901
21,3783.6875,17473.777
21,3343.0747,13178.579
21,9182.675,1624.9722
21,10348.569,950.0632
21,7025.1025,18028.787
21,4614.7646,7339.807
21,19354.314,1538.4639
21,7237.475,2182.4382
21,10665.697,482.94797
21,6769.3545,11638.103
21,17510.89,10367.397
21,6019.7476,16545.37
21,8705.855,19234.254
21,18870.541,9278.735
21,8136.6743,17005.393
21,18511.299,3165.0269
21,16304.754,7578.4834
21,1113.092,2287.7673
21,8743.475,17753.412
21,19525.9,4662.2324
22,10000.0,10000.0
22,15092.381,12300.184
22,4477.529,3915.7817
22,2919.6602,10921.987
22,6541.1807,7153.186
22,1607.8038,13352.657
22,14950.259,6999.3477
22,13204.428,2581.7656
22,2265.393,17419.137
22,10880.816,6788.9653
22,8424.251,2889.9517
22,18658.496,1561.687
22,18870.533,11316.316
22,9197.845,18758.217
22,12212.108,16638.209
22,1425.2881,6883.903
22,11364.924,3129.0234
22,12217.867,7322.777
22,5631.1587,2320.5747
22,16348.626,1727.7466
22,4952.214,5570.9863
22,1276.2423,6039.9644
22,851.57526,3870.7961
22,16495.94,14877.589
22,10984.075,741.21185
22,5102.5513,13629.724
22,18390.686,2972.1086
22,4072.916,10556.586
22,11835.74,9113.111
22,1925.4735,14878.236
22,5428.2324,2843.253
22,18543.96,4574.0703
22,11366.21,12584.423
22,8939.394,5230.785
22,15248.718,1758.6443
22,8989.431,5951.6904
22,12895.987,768.5692
22,12800.445,1998.8538
22,13924.872,6289.452
22,18692.201,11017.151
22,10637.513,18939.822
22,11678.485,16894.807
22,6611.572,11112.223
22,4302.419,19224.791
22,18419.21,7262.502
22,62.76772,4002.4265
22,13763.387,9646.305
22,4657.686,10418.847
22,19733.172,4015.7473
22,13168.734,4048.5369
22,12395.434,8309.117
22,17724.607,10430.599
22,15600.045,17591.363
22,11025.538,13800.8
22,16701.094,413.30328
22,19320.488,4740.8916
22,860.5354,4238.363
22,10685.855,4829.025
22,14551.21,12101.942
22,4819.1523,14822.638
22,1145.2649,6887.4033
22,16336.05,16547.225
22,15504.351,5833.2334
22,2863.4905,5575.478
22,4504.4727,16226.099
22,16918.992,3795.839
22,15431.207,797.1974
22,4494.392,6425.769
22,8752.655,7985.8354
22,16545.27,16318.029
22,9693.82,6486.4
22,13296.236,13386.471
22,4089.3662,12115.839
22,8436.187,5938.684
22,8820.182,2759.3933
22,10694.817,17859.777
22,3679.1013,4313.7466
22,16669.996,4831.796
22,15590.088,15584.855
22,4040.102,11216.0205
22,5938.6567,19807.117
22,10359.227,14286.263
22,12769.614,3031.6199
22,10149.304,7288.196
22,10936.807,5836.5957
22,17172.967,13333.753
22,1447.2179,3494.8118
22,16797.502,1086.602
22,4560.1646,17537.295
22,13970.331,8524.918
22,10946.885,7660.3276
22,8109.555,19284.893
22,7214.466,16481.277
22,3261.595,18461.215
22,3194.1245,8791.928
22,12447.8545,1398.0695
22,15049.287,18125.332
22,4924.3584,15219.491
22,7084.422,2294.1223
22,17896.045,18678.1
22,13128.01,567.9694
22,1401.365,1873.9968
22,2362.6465,8761.948
22,10719.736,8846.342
22,17641.834,17795.703
22,2015.1355,7985.524
22,13299.335,18486.865
